sale_id,sale_date,store_id,product_id,quantity,revenue
10794,2026-08-15,S05,P004,3,747.0
10795,2026-08-15,S05,P005,3,597.0
10796,2026-08-15,S05,P006,2,1598.0
10797,2026-08-15,S05,P007,1,1299.0
10798,2026-08-15,S05,P008,2,1398.0
10799,2026-08-15,S05,P009,2,4998.0
10800,2026-08-15,S05,P010,1,899.0
10801,2026-08-15,S05,P011,1,1599.0
10802,2026-08-15,S05,P012,1,1899.0
10803,2026-08-15,S05,P013,1,3999.0
10804,2026-08-15,S05,P014,3,897.0
10805,2026-08-15,S05,P019,2,998.0
10806,2026-08-15,S05,P021,4,396.0
10807,2026-08-15,S05,P023,3,747.0
10808,2026-08-15,S05,P024,1,1299.0
10809,2026-08-15,S05,P025,4,1396.0
10810,2026-08-15,S05,P027,2,1198.0
10811,2026-08-15,S05,P029,5,1245.0
10812,2026-08-15,S05,P030,4,796.0
10813,2026-08-15,S05,P031,1,699.0
10814,2026-08-15,S05,P032,1,349.0
10815,2026-08-15,S05,P033,2,398.0
10816,2026-08-15,S05,P034,2,158.0
10817,2026-08-15,S05,P035,1,59.0
10818,2026-08-15,S05,P036,2,258.0
10819,2026-08-15,S05,P037,1,149.0
10820,2026-08-15,S05,P040,2,898.0
10821,2026-08-16,S01,P001,1,899.0
10822,2026-08-16,S01,P002,3,4497.0
10823,2026-08-16,S01,P003,4,5196.0
10824,2026-08-16,S01,P004,4,996.0
10825,2026-08-16,S01,P005,10,1990.0
10826,2026-08-16,S01,P006,10,7990.0
10827,2026-08-16,S01,P007,2,2598.0
10828,2026-08-16,S01,P008,1,699.0
10829,2026-08-16,S01,P009,2,4998.0
10830,2026-08-16,S01,P010,2,1798.0
10831,2026-08-16,S01,P011,3,4797.0
10832,2026-08-16,S01,P012,1,1899.0
10833,2026-08-16,S01,P014,10,2990.0
10834,2026-08-16,S01,P017,1,11999.0
10835,2026-08-16,S01,P019,1,499.0
10836,2026-08-16,S01,P020,3,1047.0
10837,2026-08-16,S01,P021,6,594.0
10838,2026-08-16,S01,P022,1,399.0
10839,2026-08-16,S01,P023,1,249.0
10840,2026-08-16,S01,P025,3,1047.0
10841,2026-08-16,S01,P027,1,599.0
10842,2026-08-16,S01,P028,1,299.0
10843,2026-08-16,S01,P029,12,2988.0
10844,2026-08-16,S01,P030,5,995.0
10845,2026-08-16,S01,P032,1,349.0
10846,2026-08-16,S01,P033,2,398.0
10847,2026-08-16,S01,P034,8,632.0
10848,2026-08-16,S01,P035,5,295.0
10849,2026-08-16,S01,P036,2,258.0
10850,2026-08-16,S01,P037,2,298.0
10851,2026-08-16,S01,P039,2,58.0
10852,2026-08-16,S01,P040,2,898.0
10853,2026-08-16,S02,P001,2,1798.0
10854,2026-08-16,S02,P002,2,2998.0
10855,2026-08-16,S02,P004,2,498.0
10856,2026-08-16,S02,P005,7,1393.0
10857,2026-08-16,S02,P006,7,5593.0
10858,2026-08-16,S02,P007,3,3897.0
10859,2026-08-16,S02,P008,1,699.0
10860,2026-08-16,S02,P009,3,7497.0
10861,2026-08-16,S02,P010,2,1798.0
10862,2026-08-16,S02,P011,4,6396.0
10863,2026-08-16,S02,P012,1,1899.0
10864,2026-08-16,S02,P013,1,3999.0
10865,2026-08-16,S02,P014,4,1196.0
10866,2026-08-16,S02,P015,1,5499.0
10867,2026-08-16,S02,P019,1,499.0
10868,2026-08-16,S02,P020,9,3141.0
10869,2026-08-16,S02,P021,9,891.0
10870,2026-08-16,S02,P022,2,798.0
10871,2026-08-16,S02,P023,3,747.0
10872,2026-08-16,S02,P024,1,1299.0
10873,2026-08-16,S02,P025,3,1047.0
10874,2026-08-16,S02,P027,1,599.0
10875,2026-08-16,S02,P028,3,897.0
10876,2026-08-16,S02,P029,5,1245.0
10877,2026-08-16,S02,P030,5,995.0
10878,2026-08-16,S02,P031,3,2097.0
10879,2026-08-16,S02,P032,2,698.0
10880,2026-08-16,S02,P034,6,474.0
10881,2026-08-16,S02,P035,6,354.0
10882,2026-08-16,S02,P036,3,387.0
10883,2026-08-16,S02,P037,2,298.0
10884,2026-08-16,S02,P038,2,498.0
10885,2026-08-16,S02,P039,1,29.0
10886,2026-08-16,S02,P040,4,1796.0
10887,2026-08-16,S03,P001,3,2697.0
10888,2026-08-16,S03,P002,2,2998.0
10889,2026-08-16,S03,P003,7,9093.0
10890,2026-08-16,S03,P004,5,1245.0
10891,2026-08-16,S03,P005,7,1393.0
10892,2026-08-16,S03,P006,2,1598.0
10893,2026-08-16,S03,P007,2,2598.0
10894,2026-08-16,S03,P008,4,2796.0
10895,2026-08-16,S03,P009,2,4998.0
10896,2026-08-16,S03,P010,3,2697.0
10897,2026-08-16,S03,P011,6,9594.0
10898,2026-08-16,S03,P012,1,1899.0
10899,2026-08-16,S03,P013,2,7998.0
10900,2026-08-16,S03,P014,4,1196.0
10901,2026-08-16,S03,P015,1,5499.0
10902,2026-08-16,S03,P019,3,1497.0
10903,2026-08-16,S03,P020,7,2443.0
10904,2026-08-16,S03,P021,15,1485.0
10905,2026-08-16,S03,P022,4,1596.0
10906,2026-08-16,S03,P023,3,747.0
10907,2026-08-16,S03,P024,5,6495.0
10908,2026-08-16,S03,P025,1,349.0
10909,2026-08-16,S03,P027,1,599.0
10910,2026-08-16,S03,P028,1,299.0
10911,2026-08-16,S03,P029,11,2739.0
10912,2026-08-16,S03,P030,7,1393.0
10913,2026-08-16,S03,P031,4,2796.0
10914,2026-08-16,S03,P032,2,698.0
10915,2026-08-16,S03,P033,1,199.0
10916,2026-08-16,S03,P034,7,553.0
10917,2026-08-16,S03,P035,5,295.0
10918,2026-08-16,S03,P036,2,258.0
10919,2026-08-16,S03,P037,2,298.0
10920,2026-08-16,S03,P038,2,498.0
10921,2026-08-16,S03,P040,1,449.0
10922,2026-08-16,S04,P001,1,899.0
10923,2026-08-16,S04,P002,2,2998.0
10924,2026-08-16,S04,P003,3,3897.0
10925,2026-08-16,S04,P004,7,1743.0
10926,2026-08-16,S04,P005,3,597.0
10927,2026-08-16,S04,P006,7,5593.0
10928,2026-08-16,S04,P007,1,1299.0
10929,2026-08-16,S04,P008,1,699.0
10930,2026-08-16,S04,P009,2,4998.0
10931,2026-08-16,S04,P011,2,3198.0
10932,2026-08-16,S04,P012,1,1899.0
10933,2026-08-16,S04,P013,2,7998.0
10934,2026-08-16,S04,P014,10,2990.0
10935,2026-08-16,S04,P015,1,5499.0
10936,2026-08-16,S04,P017,1,11999.0
10937,2026-08-16,S04,P018,1,8999.0
10938,2026-08-16,S04,P019,1,499.0
10939,2026-08-16,S04,P020,4,1396.0
10940,2026-08-16,S04,P021,6,594.0
10941,2026-08-16,S04,P023,4,996.0
10942,2026-08-16,S04,P024,3,3897.0
10943,2026-08-16,S04,P025,1,349.0
10944,2026-08-16,S04,P027,1,599.0
10945,2026-08-16,S04,P028,3,897.0
10946,2026-08-16,S04,P029,6,1494.0
10947,2026-08-16,S04,P030,5,995.0
10948,2026-08-16,S04,P031,2,1398.0
10949,2026-08-16,S04,P032,2,698.0
10950,2026-08-16,S04,P033,3,597.0
10951,2026-08-16,S04,P034,6,474.0
10952,2026-08-16,S04,P035,7,413.0
10953,2026-08-16,S04,P036,7,903.0
10954,2026-08-16,S04,P037,5,745.0
10955,2026-08-16,S04,P038,1,249.0
10956,2026-08-16,S04,P039,1,29.0
10957,2026-08-16,S04,P040,2,898.0
10958,2026-08-16,S05,P001,4,3596.0
10959,2026-08-16,S05,P002,3,4497.0
10960,2026-08-16,S05,P003,4,5196.0
10961,2026-08-16,S05,P004,4,996.0
10962,2026-08-16,S05,P005,2,398.0
10963,2026-08-16,S05,P006,1,799.0
10964,2026-08-16,S05,P007,1,1299.0
10965,2026-08-16,S05,P009,3,7497.0
10966,2026-08-16,S05,P010,1,899.0
10967,2026-08-16,S05,P011,1,1599.0
10968,2026-08-16,S05,P013,1,3999.0
10969,2026-08-16,S05,P014,2,598.0
10970,2026-08-16,S05,P015,1,5499.0
10971,2026-08-16,S05,P019,4,1996.0
10972,2026-08-16,S05,P021,7,693.0
10973,2026-08-16,S05,P024,2,2598.0
10974,2026-08-16,S05,P026,1,799.0
10975,2026-08-16,S05,P027,1,599.0
10976,2026-08-16,S05,P028,1,299.0
10977,2026-08-16,S05,P029,5,1245.0
10978,2026-08-16,S05,P030,5,995.0
10979,2026-08-16,S05,P031,2,1398.0
10980,2026-08-16,S05,P032,3,1047.0
10981,2026-08-16,S05,P035,2,118.0
10982,2026-08-16,S05,P037,2,298.0
10983,2026-08-16,S05,P038,1,249.0
10984,2026-08-16,S05,P039,2,58.0
10985,2026-08-16,S05,P040,1,449.0
10986,2026-08-17,S01,P001,1,899.0
10987,2026-08-17,S01,P002,1,1499.0
10988,2026-08-17,S01,P003,3,3897.0
10989,2026-08-17,S01,P004,5,1245.0
10990,2026-08-17,S01,P005,6,1194.0
10991,2026-08-17,S01,P006,4,3196.0
10992,2026-08-17,S01,P007,4,5196.0
10993,2026-08-17,S01,P008,3,2097.0
10994,2026-08-17,S01,P009,2,4998.0
10995,2026-08-17,S01,P010,2,1798.0
10996,2026-08-17,S01,P011,5,7995.0
10997,2026-08-17,S01,P013,1,3999.0
10998,2026-08-17,S01,P014,2,598.0
10999,2026-08-17,S01,P015,2,10998.0
11000,2026-08-17,S01,P019,1,499.0
11001,2026-08-17,S01,P020,2,698.0
11002,2026-08-17,S01,P021,4,396.0
11003,2026-08-17,S01,P022,1,399.0
11004,2026-08-17,S01,P023,7,1743.0
11005,2026-08-17,S01,P024,2,2598.0
11006,2026-08-17,S01,P025,1,349.0
11007,2026-08-17,S01,P027,1,599.0
11008,2026-08-17,S01,P028,2,598.0
11009,2026-08-17,S01,P029,6,1494.0
11010,2026-08-17,S01,P030,3,597.0
11011,2026-08-17,S01,P031,2,1398.0
11012,2026-08-17,S01,P032,1,349.0
11013,2026-08-17,S01,P034,5,395.0
11014,2026-08-17,S01,P035,4,236.0
11015,2026-08-17,S01,P036,2,258.0
11016,2026-08-17,S01,P037,4,596.0
11017,2026-08-17,S01,P038,3,747.0
11018,2026-08-17,S01,P039,1,29.0
11019,2026-08-17,S02,P001,5,4495.0
11020,2026-08-17,S02,P003,3,3897.0
11021,2026-08-17,S02,P004,2,498.0
11022,2026-08-17,S02,P005,9,1791.0
11023,2026-08-17,S02,P006,5,3995.0
11024,2026-08-17,S02,P008,1,699.0
11025,2026-08-17,S02,P009,1,2499.0
11026,2026-08-17,S02,P011,2,3198.0
11027,2026-08-17,S02,P012,3,5697.0
11028,2026-08-17,S02,P013,1,3999.0
11029,2026-08-17,S02,P014,1,299.0
11030,2026-08-17,S02,P015,2,10998.0
11031,2026-08-17,S02,P019,1,499.0
11032,2026-08-17,S02,P020,3,1047.0
11033,2026-08-17,S02,P021,7,693.0
11034,2026-08-17,S02,P022,1,399.0
11035,2026-08-17,S02,P023,1,249.0
11036,2026-08-17,S02,P024,1,1299.0
11037,2026-08-17,S02,P025,3,1047.0
11038,2026-08-17,S02,P027,2,1198.0
11039,2026-08-17,S02,P028,1,299.0
11040,2026-08-17,S02,P029,6,1494.0
11041,2026-08-17,S02,P030,5,995.0
11042,2026-08-17,S02,P031,3,2097.0
11043,2026-08-17,S02,P032,2,698.0
11044,2026-08-17,S02,P033,1,199.0
11045,2026-08-17,S02,P034,2,158.0
11046,2026-08-17,S02,P035,1,59.0
11047,2026-08-17,S02,P036,2,258.0
11048,2026-08-17,S02,P037,3,447.0
11049,2026-08-17,S02,P038,1,249.0
11050,2026-08-17,S02,P039,1,29.0
11051,2026-08-17,S02,P040,2,898.0
11052,2026-08-17,S03,P001,1,899.0
11053,2026-08-17,S03,P002,2,2998.0
11054,2026-08-17,S03,P003,1,1299.0
11055,2026-08-17,S03,P004,3,747.0
11056,2026-08-17,S03,P005,2,398.0
11057,2026-08-17,S03,P006,7,5593.0
11058,2026-08-17,S03,P007,2,2598.0
11059,2026-08-17,S03,P009,1,2499.0
11060,2026-08-17,S03,P010,5,4495.0
11061,2026-08-17,S03,P011,1,1599.0
11062,2026-08-17,S03,P012,2,3798.0
11063,2026-08-17,S03,P014,4,1196.0
11064,2026-08-17,S03,P015,1,5499.0
11065,2026-08-17,S03,P019,2,998.0
11066,2026-08-17,S03,P020,2,698.0
11067,2026-08-17,S03,P021,4,396.0
11068,2026-08-17,S03,P023,3,747.0
11069,2026-08-17,S03,P025,2,698.0
11070,2026-08-17,S03,P027,1,599.0
11071,2026-08-17,S03,P028,1,299.0
11072,2026-08-17,S03,P029,3,747.0
11073,2026-08-17,S03,P030,3,597.0
11074,2026-08-17,S03,P031,2,1398.0
11075,2026-08-17,S03,P032,2,698.0
11076,2026-08-17,S03,P034,3,237.0
11077,2026-08-17,S03,P035,8,472.0
11078,2026-08-17,S03,P036,1,129.0
11079,2026-08-17,S03,P037,2,298.0
11080,2026-08-17,S03,P038,3,747.0
11081,2026-08-17,S03,P040,1,449.0
11082,2026-08-17,S04,P002,3,4497.0
11083,2026-08-17,S04,P003,3,3897.0
11084,2026-08-17,S04,P004,5,1245.0
11085,2026-08-17,S04,P005,4,796.0
11086,2026-08-17,S04,P006,4,3196.0
11087,2026-08-17,S04,P007,1,1299.0
11088,2026-08-17,S04,P009,2,4998.0
11089,2026-08-17,S04,P010,1,899.0
11090,2026-08-17,S04,P011,1,1599.0
11091,2026-08-17,S04,P012,1,1899.0
11092,2026-08-17,S04,P014,4,1196.0
11093,2026-08-17,S04,P020,5,1745.0
11094,2026-08-17,S04,P021,3,297.0
11095,2026-08-17,S04,P022,1,399.0
11096,2026-08-17,S04,P023,1,249.0
11097,2026-08-17,S04,P024,2,2598.0
11098,2026-08-17,S04,P028,3,897.0
11099,2026-08-17,S04,P029,3,747.0
11100,2026-08-17,S04,P030,5,995.0
11101,2026-08-17,S04,P032,1,349.0
11102,2026-08-17,S04,P033,4,796.0
11103,2026-08-17,S04,P034,1,79.0
11104,2026-08-17,S04,P035,3,177.0
11105,2026-08-17,S04,P036,1,129.0
11106,2026-08-17,S04,P037,1,149.0
11107,2026-08-17,S04,P039,1,29.0
11108,2026-08-17,S04,P040,2,898.0
11109,2026-08-17,S05,P001,3,2697.0
11110,2026-08-17,S05,P003,3,3897.0
11111,2026-08-17,S05,P004,2,498.0
11112,2026-08-17,S05,P005,3,597.0
11113,2026-08-17,S05,P009,2,4998.0
11114,2026-08-17,S05,P010,1,899.0
11115,2026-08-17,S05,P014,1,299.0
11116,2026-08-17,S05,P015,1,5499.0
11117,2026-08-17,S05,P017,1,11999.0
11118,2026-08-17,S05,P023,1,249.0
11119,2026-08-17,S05,P025,2,698.0
11120,2026-08-17,S05,P027,2,1198.0
11121,2026-08-17,S05,P028,1,299.0
11122,2026-08-17,S05,P029,2,498.0
11123,2026-08-17,S05,P030,3,597.0
11124,2026-08-17,S05,P034,1,79.0
11125,2026-08-17,S05,P035,4,236.0
11126,2026-08-17,S05,P036,2,258.0
11127,2026-08-17,S05,P037,1,149.0
11128,2026-08-18,S01,P001,3,2697.0
11129,2026-08-18,S01,P002,1,1499.0
11130,2026-08-18,S01,P004,9,2241.0
11131,2026-08-18,S01,P005,3,597.0
11132,2026-08-18,S01,P006,9,7191.0
11133,2026-08-18,S01,P007,3,3897.0
11134,2026-08-18,S01,P009,3,7497.0
11135,2026-08-18,S01,P010,3,2697.0
11136,2026-08-18,S01,P011,1,1599.0
11137,2026-08-18,S01,P013,1,3999.0
11138,2026-08-18,S01,P014,5,1495.0
11139,2026-08-18,S01,P016,1,7499.0
11140,2026-08-18,S01,P017,1,11999.0
11141,2026-08-18,S01,P019,3,1497.0
11142,2026-08-18,S01,P020,4,1396.0
11143,2026-08-18,S01,P021,5,495.0
11144,2026-08-18,S01,P025,1,349.0
11145,2026-08-18,S01,P027,1,599.0
11146,2026-08-18,S01,P029,4,996.0
11147,2026-08-18,S01,P030,7,1393.0
11148,2026-08-18,S01,P031,2,1398.0
11149,2026-08-18,S01,P032,2,698.0
11150,2026-08-18,S01,P033,1,199.0
11151,2026-08-18,S01,P034,2,158.0
11152,2026-08-18,S01,P035,3,177.0
11153,2026-08-18,S01,P036,2,258.0
11154,2026-08-18,S01,P037,2,298.0
11155,2026-08-18,S01,P038,4,996.0
11156,2026-08-18,S01,P039,3,87.0
11157,2026-08-18,S02,P001,2,1798.0
11158,2026-08-18,S02,P002,1,1499.0
11159,2026-08-18,S02,P003,5,6495.0
11160,2026-08-18,S02,P004,6,1494.0
11161,2026-08-18,S02,P005,10,1990.0
11162,2026-08-18,S02,P006,6,4794.0
11163,2026-08-18,S02,P007,1,1299.0
11164,2026-08-18,S02,P008,4,2796.0
11165,2026-08-18,S02,P009,2,4998.0
11166,2026-08-18,S02,P011,7,11193.0
11167,2026-08-18,S02,P012,5,9495.0
11168,2026-08-18,S02,P014,4,1196.0
11169,2026-08-18,S02,P019,2,998.0
11170,2026-08-18,S02,P020,3,1047.0
11171,2026-08-18,S02,P021,8,792.0
11172,2026-08-18,S02,P027,2,1198.0
11173,2026-08-18,S02,P028,1,299.0
11174,2026-08-18,S02,P029,7,1743.0
11175,2026-08-18,S02,P030,4,796.0
11176,2026-08-18,S02,P031,2,1398.0
11177,2026-08-18,S02,P032,2,698.0
11178,2026-08-18,S02,P034,3,237.0
11179,2026-08-18,S02,P035,6,354.0
11180,2026-08-18,S02,P036,1,129.0
11181,2026-08-18,S02,P037,1,149.0
11182,2026-08-18,S02,P039,2,58.0
11183,2026-08-18,S02,P040,1,449.0
11184,2026-08-18,S03,P001,2,1798.0
11185,2026-08-18,S03,P002,2,2998.0
11186,2026-08-18,S03,P003,3,3897.0
11187,2026-08-18,S03,P004,3,747.0
11188,2026-08-18,S03,P005,7,1393.0
11189,2026-08-18,S03,P006,7,5593.0
11190,2026-08-18,S03,P008,2,1398.0
11191,2026-08-18,S03,P009,1,2499.0
11192,2026-08-18,S03,P010,2,1798.0
11193,2026-08-18,S03,P011,1,1599.0
11194,2026-08-18,S03,P012,4,7596.0
11195,2026-08-18,S03,P013,1,3999.0
11196,2026-08-18,S03,P014,4,1196.0
11197,2026-08-18,S03,P017,1,11999.0
11198,2026-08-18,S03,P019,6,2994.0
11199,2026-08-18,S03,P021,6,594.0
11200,2026-08-18,S03,P022,1,399.0
11201,2026-08-18,S03,P023,2,498.0
11202,2026-08-18,S03,P024,2,2598.0
11203,2026-08-18,S03,P025,5,1745.0
11204,2026-08-18,S03,P026,1,799.0
11205,2026-08-18,S03,P027,1,599.0
11206,2026-08-18,S03,P028,1,299.0
11207,2026-08-18,S03,P029,3,747.0
11208,2026-08-18,S03,P030,6,1194.0
11209,2026-08-18,S03,P031,1,699.0
11210,2026-08-18,S03,P032,2,698.0
11211,2026-08-18,S03,P033,2,398.0
11212,2026-08-18,S03,P034,10,790.0
11213,2026-08-18,S03,P035,6,354.0
11214,2026-08-18,S03,P036,3,387.0
11215,2026-08-18,S03,P037,5,745.0
11216,2026-08-18,S03,P038,6,1494.0
11217,2026-08-18,S03,P040,1,449.0
11218,2026-08-18,S04,P001,2,1798.0
11219,2026-08-18,S04,P002,3,4497.0
11220,2026-08-18,S04,P003,2,2598.0
11221,2026-08-18,S04,P004,2,498.0
11222,2026-08-18,S04,P005,2,398.0
11223,2026-08-18,S04,P006,5,3995.0
11224,2026-08-18,S04,P010,2,1798.0
11225,2026-08-18,S04,P011,1,1599.0
11226,2026-08-18,S04,P012,1,1899.0
11227,2026-08-18,S04,P014,4,1196.0
11228,2026-08-18,S04,P017,2,23998.0
11229,2026-08-18,S04,P019,3,1497.0
11230,2026-08-18,S04,P020,5,1745.0
11231,2026-08-18,S04,P021,5,495.0
11232,2026-08-18,S04,P022,3,1197.0
11233,2026-08-18,S04,P023,4,996.0
11234,2026-08-18,S04,P025,2,698.0
11235,2026-08-18,S04,P028,3,897.0
11236,2026-08-18,S04,P029,2,498.0
11237,2026-08-18,S04,P030,9,1791.0
11238,2026-08-18,S04,P033,1,199.0
11239,2026-08-18,S04,P034,5,395.0
11240,2026-08-18,S04,P035,2,118.0
11241,2026-08-18,S04,P036,2,258.0
11242,2026-08-18,S04,P037,2,298.0
11243,2026-08-18,S04,P039,1,29.0
11244,2026-08-18,S04,P040,1,449.0
11245,2026-08-18,S05,P001,3,2697.0
11246,2026-08-18,S05,P002,1,1499.0
11247,2026-08-18,S05,P004,1,249.0
11248,2026-08-18,S05,P005,3,597.0
11249,2026-08-18,S05,P006,6,4794.0
11250,2026-08-18,S05,P007,2,2598.0
11251,2026-08-18,S05,P008,1,699.0
11252,2026-08-18,S05,P009,1,2499.0
11253,2026-08-18,S05,P011,1,1599.0
11254,2026-08-18,S05,P014,1,299.0
11255,2026-08-18,S05,P015,2,10998.0
11256,2026-08-18,S05,P016,2,14998.0
11257,2026-08-18,S05,P017,1,11999.0
11258,2026-08-18,S05,P020,1,349.0
11259,2026-08-18,S05,P021,5,495.0
11260,2026-08-18,S05,P024,3,3897.0
11261,2026-08-18,S05,P025,2,698.0
11262,2026-08-18,S05,P027,2,1198.0
11263,2026-08-18,S05,P028,1,299.0
11264,2026-08-18,S05,P029,3,747.0
11265,2026-08-18,S05,P030,1,199.0
11266,2026-08-18,S05,P031,1,699.0
11267,2026-08-18,S05,P032,3,1047.0
11268,2026-08-18,S05,P033,1,199.0
11269,2026-08-18,S05,P034,2,158.0
11270,2026-08-18,S05,P035,3,177.0
11271,2026-08-18,S05,P036,1,129.0
11272,2026-08-18,S05,P037,2,298.0
11273,2026-08-18,S05,P039,1,29.0
11274,2026-08-18,S05,P040,1,449.0
11275,2026-08-19,S01,P001,5,4495.0
11276,2026-08-19,S01,P002,5,7495.0
11277,2026-08-19,S01,P003,5,6495.0
11278,2026-08-19,S01,P004,5,1245.0
11279,2026-08-19,S01,P005,8,1592.0
11280,2026-08-19,S01,P006,11,8789.0
11281,2026-08-19,S01,P007,2,2598.0
11282,2026-08-19,S01,P008,2,1398.0
11283,2026-08-19,S01,P010,2,1798.0
11284,2026-08-19,S01,P011,4,6396.0
11285,2026-08-19,S01,P012,2,3798.0
11286,2026-08-19,S01,P014,3,897.0
11287,2026-08-19,S01,P015,2,10998.0
11288,2026-08-19,S01,P017,1,11999.0
11289,2026-08-19,S01,P020,3,1047.0
11290,2026-08-19,S01,P021,5,495.0
11291,2026-08-19,S01,P022,1,399.0
11292,2026-08-19,S01,P023,2,498.0
11293,2026-08-19,S01,P025,8,2792.0
11294,2026-08-19,S01,P027,4,2396.0
11295,2026-08-19,S01,P028,5,1495.0
11296,2026-08-19,S01,P029,5,1245.0
11297,2026-08-19,S01,P030,5,995.0
11298,2026-08-19,S01,P031,3,2097.0
11299,2026-08-19,S01,P032,3,1047.0
11300,2026-08-19,S01,P033,2,398.0
11301,2026-08-19,S01,P034,3,237.0
11302,2026-08-19,S01,P035,1,59.0
11303,2026-08-19,S01,P036,3,387.0
11304,2026-08-19,S01,P037,2,298.0
11305,2026-08-19,S01,P038,1,249.0
11306,2026-08-19,S01,P039,4,116.0
11307,2026-08-19,S01,P040,1,449.0
11308,2026-08-19,S02,P001,2,1798.0
11309,2026-08-19,S02,P002,2,2998.0
11310,2026-08-19,S02,P003,2,2598.0
11311,2026-08-19,S02,P004,1,249.0
11312,2026-08-19,S02,P005,9,1791.0
11313,2026-08-19,S02,P006,8,6392.0
11314,2026-08-19,S02,P007,2,2598.0
11315,2026-08-19,S02,P009,3,7497.0
11316,2026-08-19,S02,P010,1,899.0
11317,2026-08-19,S02,P011,1,1599.0
11318,2026-08-19,S02,P012,2,3798.0
11319,2026-08-19,S02,P013,1,3999.0
11320,2026-08-19,S02,P014,4,1196.0
11321,2026-08-19,S02,P015,1,5499.0
11322,2026-08-19,S02,P019,1,499.0
11323,2026-08-19,S02,P020,6,2094.0
11324,2026-08-19,S02,P021,6,594.0
11325,2026-08-19,S02,P022,2,798.0
11326,2026-08-19,S02,P024,3,3897.0
11327,2026-08-19,S02,P025,1,349.0
11328,2026-08-19,S02,P027,3,1797.0
11329,2026-08-19,S02,P029,5,1245.0
11330,2026-08-19,S02,P030,4,796.0
11331,2026-08-19,S02,P031,1,699.0
11332,2026-08-19,S02,P032,3,1047.0
11333,2026-08-19,S02,P033,1,199.0
11334,2026-08-19,S02,P034,5,395.0
11335,2026-08-19,S02,P035,6,354.0
11336,2026-08-19,S02,P037,8,1192.0
11337,2026-08-19,S02,P038,2,498.0
11338,2026-08-19,S02,P039,1,29.0
11339,2026-08-19,S03,P001,3,2697.0
11340,2026-08-19,S03,P002,2,2998.0
11341,2026-08-19,S03,P003,1,1299.0
11342,2026-08-19,S03,P004,4,996.0
11343,2026-08-19,S03,P005,5,995.0
11344,2026-08-19,S03,P006,8,6392.0
11345,2026-08-19,S03,P007,2,2598.0
11346,2026-08-19,S03,P009,2,4998.0
11347,2026-08-19,S03,P010,2,1798.0
11348,2026-08-19,S03,P011,4,6396.0
11349,2026-08-19,S03,P013,1,3999.0
11350,2026-08-19,S03,P014,4,1196.0
11351,2026-08-19,S03,P015,2,10998.0
11352,2026-08-19,S03,P016,1,7499.0
11353,2026-08-19,S03,P017,1,11999.0
11354,2026-08-19,S03,P019,2,998.0
11355,2026-08-19,S03,P020,4,1396.0
11356,2026-08-19,S03,P021,5,495.0
11357,2026-08-19,S03,P022,2,798.0
11358,2026-08-19,S03,P023,5,1245.0
11359,2026-08-19,S03,P025,5,1745.0
11360,2026-08-19,S03,P026,1,799.0
11361,2026-08-19,S03,P028,4,1196.0
11362,2026-08-19,S03,P029,7,1743.0
11363,2026-08-19,S03,P030,6,1194.0
11364,2026-08-19,S03,P031,2,1398.0
11365,2026-08-19,S03,P033,2,398.0
11366,2026-08-19,S03,P034,6,474.0
11367,2026-08-19,S03,P035,5,295.0
11368,2026-08-19,S03,P036,4,516.0
11369,2026-08-19,S03,P037,3,447.0
11370,2026-08-19,S03,P040,1,449.0
11371,2026-08-19,S04,P001,2,1798.0
11372,2026-08-19,S04,P004,3,747.0
11373,2026-08-19,S04,P005,4,796.0
11374,2026-08-19,S04,P006,9,7191.0
11375,2026-08-19,S04,P007,1,1299.0
11376,2026-08-19,S04,P008,3,2097.0
11377,2026-08-19,S04,P009,2,4998.0
11378,2026-08-19,S04,P010,3,2697.0
11379,2026-08-19,S04,P011,1,1599.0
11380,2026-08-19,S04,P012,2,3798.0
11381,2026-08-19,S04,P013,2,7998.0
11382,2026-08-19,S04,P014,3,897.0
11383,2026-08-19,S04,P015,1,5499.0
11384,2026-08-19,S04,P017,1,11999.0
11385,2026-08-19,S04,P018,1,8999.0
11386,2026-08-19,S04,P019,2,998.0
11387,2026-08-19,S04,P020,5,1745.0
11388,2026-08-19,S04,P021,8,792.0
11389,2026-08-19,S04,P023,5,1245.0
11390,2026-08-19,S04,P024,1,1299.0
11391,2026-08-19,S04,P025,2,698.0
11392,2026-08-19,S04,P026,1,799.0
11393,2026-08-19,S04,P027,2,1198.0
11394,2026-08-19,S04,P028,2,598.0
11395,2026-08-19,S04,P029,5,1245.0
11396,2026-08-19,S04,P030,1,199.0
11397,2026-08-19,S04,P031,1,699.0
11398,2026-08-19,S04,P032,2,698.0
11399,2026-08-19,S04,P033,1,199.0
11400,2026-08-19,S04,P034,4,316.0
11401,2026-08-19,S04,P035,1,59.0
11402,2026-08-19,S04,P037,1,149.0
11403,2026-08-19,S04,P040,1,449.0
11404,2026-08-19,S05,P001,2,1798.0
11405,2026-08-19,S05,P003,2,2598.0
11406,2026-08-19,S05,P004,2,498.0
11407,2026-08-19,S05,P005,4,796.0
11408,2026-08-19,S05,P006,4,3196.0
11409,2026-08-19,S05,P007,1,1299.0
11410,2026-08-19,S05,P008,1,699.0
11411,2026-08-19,S05,P009,2,4998.0
11412,2026-08-19,S05,P010,2,1798.0
11413,2026-08-19,S05,P011,1,1599.0
